id;department_code;insee_code;zip_code;name;slug;gps_lat;gps_lng
34801;89;89265;89230;Montigny-la-Resle;montigny la resle;4,78579E+13;3,68179E+13
34802;89;89266;89660;Montillot;montillot;4,75097E+13;3,71549E+13
34803;89;89267;89420;Montréal;montreal;4,75472E+13;4,04637E+13
34804;89;89268;89250;Mont-Saint-Sulpice;mont saint sulpice;4,79552E+13;3,63238E+13
34805;89;89270;89560;Mouffy;mouffy;4,76489E+13;3,51112E+13
34806;89;89271;89310;Moulins-en-Tonnerrois;moulins en tonnerrois;4,77301E+13;4,04456E+13
34807;89;89272;89130;Moulins-sur-Ouanne;moulins sur ouanne;4,7703E+13;3,34245E+13
34808;89;89273;89520;Moutiers-en-Puisaye;moutiers en puisaye;4,76099E+13;3,15582E+13
34809;89;89274;89100;Nailly;nailly;4,8218E+12;3,20354E+13
34810;89;89276;89570;Neuvy-Sautour;neuvy sautour;4,80389E+11;37867771875
34811;89;89277;89310;Nitry;nitry;4,76757E+13;3,87088E+13
34812;89;89278;89320;Noé;noe;4,81533E+13;3,39512E+13
34813;89;89279;89310;Noyers;noyers;4,76974E+13;3,98339E+13
34814;89;89280;89390;Nuits;nuits;4,77233E+13;4,19725E+13
34815;89;89281;89110;Les Ormes;les ormes;4,78474E+13;3,25678E+13
34816;89;89282;89400;Ormoy;ormoy;4,79503E+13;3,57136E+13
34817;89;89283;89560;Ouanne;ouanne;476586274;3416711
34818;89;89284;89160;Pacy-sur-Armançon;pacy sur armancon;4,777E+13;4,07074E+13
34819;89;89285;89140;Pailly;pailly;4,83477E+13;3,33224E+13
34820;89;89286;89240;Parly;parly;4,77582E+13;3,34816E+13
34821;89;89287;89100;Paron;paron;4,81855E+13;3,23709E+12
34822;89;89288;89210;Paroy-en-Othe;paroy en othe;4803109;3,57207E+13
34823;89;89289;89300;Paroy-sur-Tholon;paroy sur tholon;4,79523E+13;3366265
34824;89;89290;89310;Pasilly;pasilly;477011478;40837248
34825;89;89291;89510;Passy;passy;4,81102E+13;32987025
34826;89;89292;89360;Percey;percey;4,79664E+13;3,8358E+13
34827;89;89295;89000;Perrigny;perrigny;4,7823E+13;3,5248E+13
34828;89;89296;89390;Perrigny-sur-Armançon;perrigny sur armancon;4,76858E+13;4,22471E+13
34829;89;89297;89450;Pierre-Perthuis;pierre perthuis;4,74345E+12;3,79278E+13
34830;89;89298;89330;Piffonds;piffonds;4,80569E+13;3,14268E+13
34831;89;89299;89740;Pimelles;pimelles;4,7838E+13;4,17753E+13
34832;89;89300;89420;Pisy;pisy;4,75609E+13;4,13927E+12
34833;89;89302;89140;Plessis-Saint-Jean;plessis saint jean;4,83408E+13;3,3036E+13
34834;89;89303;89310;Poilly-sur-Serein;poilly sur serein;4,77622E+13;3,89241E+13
34835;89;89304;89110;Poilly-sur-Tholon;poilly sur tholon;4,78573E+13;3,39681E+13
34836;89;89306;89200;Pontaubert;pontaubert;4,74917E+13;3,86868E+13
34837;89;89307;89230;Pontigny;pontigny;47910034;3713106
34838;89;89308;89190;Pont-sur-Vanne;pont sur vanne;4,81912E+13;3,43691E+13
34839;89;89309;89140;Pont-sur-Yonne;pont sur yonne;482756968;3,18963E+13
34840;89;89310;89260;La Postolle;la postolle;4,82872E+13;3,44931E+13
34841;89;89311;89240;Pourrain;pourrain;4,77659E+13;3,4223E+13
34842;89;89312;89440;Précy-le-Sec;precy le sec;4,7587E+13;3,81884E+13
34843;89;89313;89116;Précy-sur-Vrin;precy sur vrin;4,79725E+13;323384075
34844;89;89314;89460;Prégilbert;pregilbert;4,76386E+13;3,67713E+13
34845;89;89315;89800;Préhy;prehy;4,77509E+13;3,78837E+13
34846;89;89316;89200;Provency;provency;4,75447E+13;3,94745E+13
34847;89;89318;89630;Quarré-les-Tombes;quarre les tombes;4,73599E+13;4,012E+13
34848;89;89319;89290;Quenne;quenne;4,77779E+13;3,65193E+13
34849;89;89320;89740;Quincerot;quincerot;4,79422E+13;4,16434E+13
34850;89;89321;89390;Ravières;ravieres;4,7741E+13;4,24778E+13
34851;89;89323;89700;Roffey;roffey;4,79137E+13;3,91248E+13
34852;89;89324;89220;Rogny-les-Sept-Écluses;rogny les sept ecluses;4,77364E+13;2,89312E+13
34853;89;89325;89170;Ronchères;roncheres;4,76549E+13;3,12003E+13
34854;89;89326;89100;Rosoy;rosoy;4,81482E+13;3,31353E+13
34855;89;89327;89500;Rousson;rousson;4,8091E+13;32599775
34856;89;89328;89230;Rouvray;rouvray;4,79027E+13;3,6731E+13
34857;89;89329;89430;Rugny;rugny;4,78972E+13;4,14966E+13
34858;89;89331;89520;Sainpuits;sainpuits;4751549;3,25017E+13
34859;89;89332;89340;Saint-Agnan;saint agnan;4,83016E+13;3,05801E+13
34860;89;89333;89420;Saint-André-en-Terre-Plaine;saint andre en terre plaine;4,74784E+13;4,06191E+13
34861;89;89334;89110;Le Val d'Ocre;le val d ocre;4,78205E+13;3,2929E+13
34862;89;89335;89300;Saint-Aubin-sur-Yonne;saint aubin sur yonne;4,79978E+12;3,36087E+13
34863;89;89336;89630;Saint-Brancher;saint brancher;4,74325E+13;3,99162E+13
34864;89;89337;89530;Saint-Bris-le-Vineux;saint bris le vineux;4,77378E+13;3,66562E+13
34865;89;89338;89100;Saint-Clément;saint clement;4,82255E+13;3,31648E+13
34866;89;89339;89440;Sainte-Colombe;sainte colombe;4,75782E+13;39514009375
34867;89;89340;89520;Sainte-Colombe-sur-Loing;sainte colombe sur loing;4,75778E+13;3,22838E+13
34868;89;89341;89800;Saint-Cyr-les-Colons;saint cyr les colons;4,77312E+13;3,76271E+13
34869;89;89342;89100;Saint-Denis-lès-Sens;saint denis les sens;4,82358E+13;3,26382E+13
34870;89;89344;89170;Saint-Fargeau;saint fargeau;4,76543E+13;3,09372E+13
34871;89;89345;89600;Saint-Florentin;saint florentin;4,79953E+13;3,70325E+13
34872;89;89346;89000;Saint-Georges-sur-Baulche;saint georges sur baulche;4,78024E+13;3,51865E+13
34873;89;89347;89630;Saint-Germain-des-Champs;saint germain des champs;4,74121E+13;3,92828E+13
34874;89;89348;89330;Saint-Julien-du-Sault;saint julien du sault;4,80257E+13;3,26677E+13
34875;89;89349;89630;Saint-Léger-Vauban;saint leger vauban;4,73734E+12;4,06043E+13
34876;89;89350;89330;Saint-Loup-d'Ordon;saint loup d ordon;4,80102E+13;31342125
34877;89;89351;89420;Sainte-Magnance;sainte magnance;4,74538E+13;4,08517E+13
34878;89;89352;89170;Saint-Martin-des-Champs;saint martin des champs;4,76569E+13;3,02865E+13
34879;89;89353;89330;Saint-Martin-d'Ordon;saint martin d ordon;4,80272E+13;3,16846E+13
34880;89;89354;89100;Saint-Martin-du-Tertre;saint martin du tertre;4,8204E+13;32355575
34881;89;89355;89700;Saint-Martin-sur-Armançon;saint martin sur armancon;4,78762E+13;4,06512E+13
34882;89;89359;89190;Saint-Maurice-aux-Riches-Hommes;saint maurice aux riches hommes;4,83306E+13;3,49479E+13
34883;89;89360;89110;Saint-Maurice-le-Vieil;saint maurice le vieil;4,78207E+13;3,36964E+13
34884;89;89361;89110;Saint-Maurice-Thizouaille;saint maurice thizouaille;4,78345E+13;3,36451E+13
34885;89;89362;89270;Saint-Moré;saint more;475747725;3,77568E+13
34886;89;89363;89460;Sainte-Pallaye;sainte pallaye;4,76529E+13;3,67906E+13
34887;89;89364;89450;Saint-Père;saint pere;4,74611E+13;3,77072E+13
34888;89;89365;89220;Saint-Privé;saint prive;4,76806E+12;2,99632E+13
34889;89;89367;89520;Saints-en-Puisaye;saints en puisaye;4,76266E+13;3,26395E+13
34890;89;89368;89520;Saint-Sauveur-en-Puisaye;saint sauveur en puisaye;4,76399E+13;3,21263E+13
34891;89;89369;89140;Saint-Sérotin;saint serotin;4,8249E+13;3,15763E+13
34892;89;89370;89150;Saint-Valérien;saint valerien;4,81735E+13;3,09888E+13
34893;89;89371;89310;Sainte-Vertu;sainte vertu;4,77391E+13;3,91211E+12
34894;89;89373;89100;Saligny;saligny;4,82141E+13;3,35105E+13
34895;89;89374;89160;Sambourg;sambourg;4,77745E+13;4,00952E+13
34896;89;89375;89420;Santigny;santigny;4,75757E+13;4,11996E+13
34897;89;89376;89310;Sarry;sarry;4,76617E+13;4,07103E+13
34898;89;89377;89420;Sauvigny-le-Beuréal;sauvigny le beureal;4,74764E+13;4,10601E+13
34899;89;89378;89200;Sauvigny-le-Bois;sauvigny le bois;4,75092E+13;3,96281E+13
34900;89;89379;89420;Savigny-en-Terre-Plaine;savigny en terre plaine;4,74899E+13;4,08786E+13
34901;89;89380;89150;Savigny-sur-Clairis;savigny sur clairis;4,80784E+13;3,08175E+13
34902;89;89381;89420;Sceaux;sceaux;4,75157E+13;4,02084E+12
34903;89;89382;89250;Seignelay;seignelay;4,79076E+13;3,59589E+13
34904;89;89383;89560;Sementron;sementron;4,76247E+13;3,36358E+13
34905;89;89384;89710;Senan;senan;4,79172E+13;3,35449E+13
34906;89;89385;89160;Sennevoy-le-Bas;sennevoy le bas;4,78051E+13;4,30993E+13
34907;89;89386;89160;Sennevoy-le-Haut;sennevoy le haut;4,78123E+13;4,26712E+13
34908;89;89387;89100;Sens;sens;4,81961E+13;3,3053E+12
34909;89;89388;89116;Sépeaux-Saint Romain;sepeaux saint romain;4,79363E+13;3,2375E+13
34910;89;89390;89140;Serbonnes;serbonnes;4,8328E+13;3210945
34911;89;89391;89140;Sergines;sergines;4,83449E+12;3,24857E+13
34912;89;89392;89200;Sermizelles;sermizelles;4,75424E+13;380157
34913;89;89393;89700;Serrigny;serrigny;4,78333E+13;3,9101E+13
34914;89;89394;89270;Sery;sery;4,76194E+13;3,68903E+13
34915;89;89395;89190;Les Sièges;les sieges;4,81696E+13;3,53307E+13
34916;89;89397;89110;Sommecaise;sommecaise;4,78403E+12;3,22389E+13
34917;89;89398;89570;Sormery;sormery;48105311;3,7652E+13
34918;89;89399;89100;Soucy;soucy;4,82558E+13;3,33525E+13
34919;89;89400;89520;Sougères-en-Puisaye;sougeres en puisaye;4,75661E+11;33537299375
34920;89;89402;89570;Soumaintrain;soumaintrain;4,80144E+13;3,83836E+13
34921;89;89403;89160;Stigny;stigny;4,77789E+13;4,238E+13
34922;89;89404;89100;Subligny;subligny;4,81672E+12;3,20301E+13
34923;89;89405;89560;Les Hauts de Forterre;les hauts de forterre;4,76153E+13;3,43909E+13
34924;89;89406;89420;Talcy;talcy;4,75783E+13;4,07603E+13
34925;89;89407;89430;Tanlay;tanlay;4,78408E+13;4,08282E+13
34926;89;89408;89350;Tannerre-en-Puisaye;tannerre en puisaye;4,77413E+13;3,1294E+13
34927;89;89409;89450;Tharoiseau;tharoiseau;4,74627E+13;3,81888E+13
34928;89;89410;89200;Tharot;tharot;4753338;3,86208E+13
34929;89;89411;89190;Les Vallées de la Vanne;les vallees de la vanne;481674497;34264846
34930;89;89411;89320;Les Vallées de la Vanne;les vallees de la vanne;481674497;34264846
34931;89;89412;89420;Thizy;thizy;4,75832E+13;4,06E+13
34932;89;89413;89430;Thorey;thorey;4,78964E+13;4,11462E+13
34933;89;89414;89260;Thorigny-sur-Oreuse;thorigny sur oreuse;4,83E+13;3,38E+13
34934;89;89415;89200;Thory;thory;4,75706E+13;3,91299E+13
34935;89;89416;89520;Thury;thury;4,75921E+13;3,29943E+13
34936;89;89417;89700;Tissey;tissey;4,78583E+13;3,8961E+13
34937;89;89418;89700;Tonnerre;tonnerre;4,78428E+13;3,97482E+13
34938;89;89419;89130;Toucy;toucy;4,77285E+13;3,29193E+13
34939;89;89420;89520;Treigny;treigny;4,75552E+13;3,1749E+13
34940;89;89421;89420;Trévilly;trevilly;4,75259E+13;4,05317E+13
34941;89;89422;89430;Trichey;trichey;4,79244E+13;4,14131E+13
34942;89;89423;89700;Tronchoy;tronchoy;4,79238E+13;3,94828E+13
34943;89;89424;89460;Trucy-sur-Yonne;trucy sur yonne;4,7627E+13;3,64977E+13
34944;89;89425;89570;Turny;turny;4,80678E+13;3,72774E+13
34945;89;89426;89580;Val-de-Mercy;val de mercy;4,76714E+13;3,58456E+13
34946;89;89427;89580;Vallan;vallan;4,77468E+13;3,53771E+13
34947;89;89428;89150;Vallery;vallery;4,82368E+13;3,04968E+13
34948;89;89430;89144;Varennes;varennes;4,79099E+13;3,78706E+13
34949;89;89431;89420;Vassy-sous-Pisy;vassy sous pisy;4,75755E+13;4,1712E+13
34950;89;89432;89320;Vaudeurs;vaudeurs;4,81305E+13;3,55774E+13
34951;89;89433;89200;Vault-de-Lugny;vault de lugny;4,74956E+13;3,84826E+13
34952;89;89434;89320;Vaumort;vaumort;48142041;3441985625
34953;89;89436;89210;Venizy;venizy;4,80658E+13;3,68617E+12
34954;89;89437;89230;Venouse;venouse;4,79026E+13;3692334
34955;89;89438;89290;Venoy;venoy;4,78091E+13;3,65045E+13
34956;89;89439;89600;Vergigny;vergigny;4,79568E+13;3,68825E+13
34957;89;89440;89330;Verlin;verlin;48018517;3,22421E+13
34958;89;89441;89270;Vermenton;vermenton;4,76638E+13;3,78819E+13
34959;89;89442;89150;Vernoy;vernoy;4,80943E+13;312836625
34960;89;89443;89510;Véron;veron;4,81286E+13;3,33325E+13
34961;89;89445;89700;Vézannes;vezannes;4,78729E+12;3,87896E+13
34962;89;89446;89450;Vézelay;vezelay;4,74488E+13;3,71759E+13
34963;89;89447;89700;Vézinnes;vezinnes;4,78955E+13;3,93546E+13
34964;89;89448;89420;Vignes;vignes;4,75402E+13;4,11778E+13
34965;89;89449;89340;Villeblevin;villeblevin;4,83257E+13;30841
34966;89;89450;89150;Villebougis;villebougis;4,82057E+13;3,16317E+13
34967;89;89451;89320;Villechétive;villechetive;4,80929E+13;3,52745E+13
34968;89;89452;89300;Villecien;villecien;4,80136E+13;3,33488E+13
34969;89;89453;89240;Villefargeau;villefargeau;4,77905E+13;3,48806E+13
34970;89;89456;89140;Villemanoche;villemanoche;4,82957E+13;3,16806E+13
34971;89;89458;89140;Villenavotte;villenavotte;4,82432E+13;3,23148E+12
34972;89;89459;89150;Villeneuve-la-Dondagre;villeneuve la dondagre;4,81388E+13;3,13842E+13
34973;89;89460;89340;Villeneuve-la-Guyard;villeneuve la guyard;4,83302E+13;3,0462E+13
34974;89;89461;89190;Villeneuve-l'Archevêque;villeneuve l archeveque;48232509;3561011625
34975;89;89462;89350;Villeneuve-les-Genêts;villeneuve les genets;4,77409E+12;3,08524E+13
34976;89;89463;89230;Villeneuve-Saint-Salves;villeneuve saint salves;4,78464E+13;3,64045E+13
34977;89;89464;89500;Villeneuve-sur-Yonne;villeneuve sur yonne;4,80813E+13;3,31625E+13
34978;89;89465;89140;Villeperrot;villeperrot;4,82577E+13;3,21038E+13
34979;89;89466;89100;Villeroy;villeroy;4,81817E+13;3,18194E+13
34980;89;89467;89140;Villethierry;villethierry;482680861;30727175
34981;89;89468;89330;Villevallier;villevallier;4,80277E+13;3,34159E+13
34982;89;89469;89260;Perceneige;perceneige;4,83524E+13;3,41186E+13
34983;89;89470;89160;Villiers-les-Hauts;villiers les hauts;4,77235E+12;4,15821E+13
34984;89;89471;89320;Villiers-Louis;villiers louis;4,81951E+13;3,4006E+13
34985;89;89472;89130;Villiers-Saint-Benoît;villiers saint benoit;4,77778E+13;3,22297E+13
34986;89;89474;89360;Villiers-Vineux;villiers vineux;4,79424E+13;3,83331E+13
34987;89;89475;89740;Villon;villon;479021013;41837507
34988;89;89477;89800;Villy;villy;4,78644E+13;3,75086E+13
34989;89;89478;89290;Vincelles;vincelles;4,76877E+13;3,63166E+13
34990;89;89479;89290;Vincelottes;vincelottes;4,77109E+13;3641981875
34991;89;89480;89140;Vinneuf;vinneuf;4,83545E+13;3,13767E+13
34992;89;89481;89160;Vireaux;vireaux;4,77879E+13;4,04014E+13
34993;89;89482;89700;Viviers;viviers;4,78065E+12;3,91767E+13
34994;89;89483;89260;Voisines;voisines;4,82546E+13;3,40881E+13
34995;89;89485;89270;Voutenay-sur-Cure;voutenay sur cure;4,75611E+13;3,78905E+13
34996;89;89486;89700;Yrouerre;yrouerre;4,77843E+12;3,96054E+13
34997;90;90001;90400;Andelnans;andelnans;4,76032E+13;6,85812E+13
34998;90;90002;90150;Angeot;angeot;4,76946E+13;7,00811E+13
34999;90;90003;90170;Anjoutey;anjoutey;4,76999E+13;6,92733E+13
35000;90;90004;90800;Argiésans;argiesans;4,76045E+13;6,82192E+13
35001;90;90005;90200;Auxelles-Bas;auxelles bas;477279204;67811744
35002;90;90006;90200;Auxelles-Haut;auxelles haut;4,77472E+13;6,78232E+13
35003;90;90007;90800;Banvillars;banvillars;4,75943E+13;6,81164E+13
35004;90;90008;90800;Bavilliers;bavilliers;476195705;6,83404E+13
35005;90;90009;90500;Beaucourt;beaucourt;4,74876E+13;6,92374E+13
35006;90;90010;90000;Belfort;belfort;4,76487E+13;6,83759E+13
35007;90;90011;90400;Bermont;bermont;4,75734E+13;6,84839E+12
35008;90;90012;90160;Bessoncourt;bessoncourt;4,76464E+13;6,94104E+13
35009;90;90013;90150;Bethonvilliers;bethonvilliers;4,76815E+13;6,96366E+13
35010;90;90014;90100;Boron;boron;4,75557E+13;7,01717E+13
35011;90;90015;90400;Botans;botans;4,75957E+13;6849207
35012;90;90016;90110;Bourg-sous-Châtelet;bourg sous chatelet;4,77064E+13;6,94849E+13
35013;90;90017;90140;Bourogne;bourogne;4,75629E+13;6,91625E+13
35014;90;90018;90140;Brebotte;brebotte;4,75787E+13;6,96996E+13
35015;90;90019;90130;Bretagne;bretagne;4,75927E+13;69957240625
35016;90;90020;90800;Buc;buc;4,76188E+13;6,78907E+13
35017;90;90021;90140;Charmois;charmois;4,75782E+13;6,9451E+13
35018;90;90022;90700;Châtenois-les-Forges;chatenois les forges;4,75631E+13;6,84031E+13
35019;90;90023;90330;Chaux;chaux;4,7713E+13;6,83902E+13
35020;90;90024;90100;Chavanatte;chavanatte;4,75851E+12;7,07239E+13
35021;90;90025;90100;Chavannes-les-Grands;chavannes les grands;4,75919E+13;7,05641E+12
35022;90;90026;90340;Chèvremont;chevremont;4,76266E+13;6,93392E+12
35023;90;90027;90100;Courcelles;courcelles;4,75001E+13;7,0695E+13
35024;90;90028;90100;Courtelevant;courtelevant;4,75319E+13;7,08357E+13
35025;90;90029;90300;Cravanche;cravanche;4,76528E+13;6,82501E+13
35026;90;90030;90100;Croix;croix;4,74468E+13;6,94676E+13
35027;90;90031;90150;Cunelières;cunelieres;4,76252E+13;7,00099E+13
35028;90;90032;90400;Danjoutin;danjoutin;4,76167E+13;6,8607E+13
35029;90;90033;90100;Delle;delle;4,75139E+13;7,00338E+13
35030;90;90034;90160;Denney;denney;4,76545E+13;6,90124E+13
35031;90;90035;90400;Dorans;dorans;4,75871E+13;684120625
35032;90;90036;90150;Eguenigue;eguenigue;47681770625;693547875
35033;90;90037;90300;Éloie;eloie;4,76871E+13;6,86973E+13
35034;90;90039;90850;Essert;essert;4,76396E+13;6,80386E+13
35035;90;90041;90170;Étueffont;etueffont;4,77214E+13;6,9111E+13
35036;90;90042;90350;Évette-Salbert;evette salbert;4,76658E+13;6,79918E+13
35037;90;90043;90100;Faverois;faverois;4,75272E+13;7,03446E+13
35038;90;90044;90110;Felon;felon;4,77084E+13;6,97825E+13
35039;90;90045;90100;Fêche-l'Église;feche l eglise;4,75036E+13;6955705
35040;90;90046;90100;Florimont;florimont;4,75405E+13;7,04915E+13
35041;90;90047;90150;Fontaine;fontaine;4,7656E+13;7,00442E+13
35042;90;90048;90340;Fontenelle;fontenelle;4,76226E+13;6,95728E+13
35043;90;90049;90150;Foussemagne;foussemagne;4,76387E+13;7,00173E+13
35044;90;90050;90150;Frais;frais;4,76467E+13;6,98614E+13
35045;90;90051;90140;Froidefontaine;froidefontaine;4,75692E+13;6,95434E+13
35046;90;90052;90200;Giromagny;giromagny;4,7743E+13;6,81999E+13
35047;90;90053;90600;Grandvillars;grandvillars;4,7534E+13;6,97442E+13
35048;90;90054;90200;Grosmagny;grosmagny;4,77167E+13;6,88228E+13
35049;90;90055;90100;Grosne;grosne;4,75728E+13;6,99528E+13
35050;90;90056;90100;Joncherey;joncherey;4,75286E+13;7,00422E+13
35051;90;90057;90300;Lachapelle-sous-Chaux;lachapelle sous chaux;4,77051E+13;6,80295E+13
35052;90;90058;90360;Lachapelle-sous-Rougemont;lachapelle sous rougemont;4,77135E+13;7,01204E+13
35053;90;90059;90150;Lacollonge;lacollonge;4,76647E+13;6,95688E+13
35054;90;90060;90150;Lagrange;lagrange;4,76857E+13;6,97704E+13
35055;90;90061;90170;Lamadeleine-Val-des-Anges;lamadeleine val des anges;4,77627E+13;6,90659E+13
35056;90;90062;90150;Larivière;lariviere;4,76775E+13;6,99677E+13
35057;90;90063;90100;Lebetain;lebetain;4,74872E+13;6,97354E+13
35058;90;90064;90100;Lepuix-Neuf;lepuix neuf;4754279375;7,10957E+12
35059;90;90065;90200;Lepuix;lepuix;4,77861E+13;6,82518E+13
35060;90;90066;90110;Leval;leval;4,77307E+13;6,99419E+13
35061;90;90067;90150;Menoncourt;menoncourt;4,76816E+13;695187
35062;90;90068;90400;Meroux;meroux;4,7595E+13;6,90834E+13
35063;90;90069;90120;Méziré;mezire;4,75325E+13;6,92208E+13
35064;90;90070;90500;Montbouton;montbouton;4,74692E+13;6,92517E+13
35065;90;90071;90130;Montreux-Château;montreux chateau;4,76043E+13;6,99372E+13
35066;90;90072;90120;Morvillars;morvillars;4,75446E+13;6,93537E+13
35067;90;90073;90400;Moval;moval;4,75864E+13;6,88259E+13
35068;90;90074;90340;Novillard;novillard;4,76034E+13;6,9637E+13
35069;90;90075;90300;Offemont;offemont;4,76629E+13;6,87866E+13
35070;90;90076;90160;Pérouse;perouse;4,76373E+13;6,8921E+13
35071;90;90077;90130;Petit-Croix;petit croix;47620486;6,97043E+13
35072;90;90078;90360;Petitefontaine;petitefontaine;4,77238E+13;7,00768E+13
35073;90;90079;90170;Petitmagny;petitmagny;4,77218E+13;6,89866E+13
35074;90;90080;90150;Phaffans;phaffans;4,76592E+13;6946481875
35075;90;90081;90370;Réchésy;rechesy;4,75266E+13;7,12425E+13
35076;90;90082;90140;Autrechêne;autrechene;4,75906E+12;6,96334E+13
35077;90;90083;90140;Recouvrance;recouvrance;4,75734E+13;6,9823E+13
35078;90;90084;90150;Reppe;reppe;4,76615E+13;7,02732E+12
35079;90;90085;90200;Riervescemont;riervescemont;4,77663E+13;6,87749E+13
35080;90;90086;90110;Romagny-sous-Rougemont;romagny sous rougemont;4,77192E+13;6,96794E+13
35081;90;90087;90380;Roppe;roppe;4,768E+13;6,90841E+13
35082;90;90088;90200;Rougegoutte;rougegoutte;477347;6,86213E+13
35083;90;90089;90110;Rougemont-le-Château;rougemont le chateau;4,77493E+13;6,95208E+12
35084;90;90090;90100;Saint-Dizier-l'Évêque;saint dizier l eveque;4,74695E+13;6,96112E+13
35085;90;90091;90110;Saint-Germain-le-Châtelet;saint germain le chatelet;4,7701E+13;6,96073E+13
35086;90;90093;90300;Sermamagny;sermamagny;4,76881E+13;6,83369E+13
35087;90;90094;90400;Sevenans;sevenans;475899;6,87295E+13
35088;90;90095;90100;Suarce;suarce;4,75671E+13;7,0848E+13
35089;90;90096;90100;Thiancourt;thiancourt;4,7524E+13;69848285
35090;90;90097;90400;Trévenans;trevenans;4,75677E+13;6,86846E+13
35091;90;90098;90800;Urcerey;urcerey;4,7612E+13;6,80461E+13
35092;90;90099;90300;Valdoie;valdoie;476730524;6,84509E+13
35093;90;90100;90150;Vauthiermont;vauthiermont;4,76808E+13;7,02263E+13
35094;90;90101;90100;Vellescot;vellescot;4,7575E+13;7,01478E+13
35095;90;90102;90200;Vescemont;vescemont;4,77526E+13;685985375
35096;90;90103;90300;Vétrigne;vetrigne;4,76676E+13;6,89568E+13
35097;90;90104;90400;Vézelois;vezelois;4,76108E+13;6,91789E+13
35098;90;90105;90100;Villars-le-Sec;villars le sec;4,74556E+13;6,98775E+13
35099;91;91001;91150;Abbéville-la-Rivière;abbeville la riviere;48340963;2185324
35100;91;91016;91670;Angerville;angerville;4,83035E+13;2,00264E+13
35101;91;91017;91470;Angervilliers;angervilliers;4,85911E+13;2,06287E+13
35102;91;91021;91290;Arpajon;arpajon;4,85896E+12;2,24374E+13
35103;91;91022;91690;Arrancourt;arrancourt;4,83302E+13;2,15466E+13
35104;91;91027;91200;Athis-Mons;athis mons;4,87098E+13;2,38719E+13
35105;91;91035;91410;Authon-la-Plaine;authon la plaine;4,84582E+13;1,95286E+13
35106;91;91037;91830;Auvernaux;auvernaux;4,85284E+13;2,48897E+12
35107;91;91038;91580;Auvers-Saint-Georges;auvers saint georges;4,84827E+13;2,22659E+13
35108;91;91041;91630;Avrainville;avrainville;4,85537E+12;2,24703E+13
35109;91;91044;91160;Ballainvilliers;ballainvilliers;4,86747E+13;2,29232E+13
35110;91;91045;91610;Ballancourt-sur-Essonne;ballancourt sur essonne;485260025;2,38681E+13
35111;91;91047;91590;Baulne;baulne;4,84929E+13;2,37549E+13
35112;91;91064;91570;Bièvres;bievres;4,87611E+13;2,21012E+13
35113;91;91067;91150;Blandy;blandy;4,83211E+13;2,25783E+13
35114;91;91069;91720;Boigneville;boigneville;4,83275E+13;2,3753E+13
35115;91;91075;91150;Bois-Herpin;bois herpin;4,83749E+13;2245157
35116;91;91079;91690;Boissy-la-Rivière;boissy la riviere;4,83849E+13;2,16556E+13
35117;91;91080;91590;Boissy-le-Cutté;boissy le cutte;484692592;2,28075E+13
35118;91;91081;91870;Boissy-le-Sec;boissy le sec;484862188;209180432
35119;91;91085;91790;Boissy-sous-Saint-Yon;boissy sous saint yon;48550911875;2,21102E+11
35120;91;91086;91070;Bondoufle;bondoufle;4,86145E+13;2,37983E+13
35121;91;91093;91470;Boullay-les-Troux;boullay les troux;4,86768E+13;2,05192E+13
35122;91;91095;91850;Bouray-sur-Juine;bouray sur juine;4,8514E+13;2,29659E+12
35123;91;91097;91800;Boussy-Saint-Antoine;boussy saint antoine;4,86914E+13;2,53664E+12
35124;91;91098;91150;Boutervilliers;boutervilliers;4,8454E+13;2,05211E+13
35125;91;91099;91820;Boutigny-sur-Essonne;boutigny sur essonne;4,84311E+13;2,39035E+13
35126;91;91100;91880;Bouville;bouville;4,84352E+13;2,27708E+13
35127;91;91103;91220;Brétigny-sur-Orge;bretigny sur orge;4,86044E+13;2,29975E+13
35128;91;91105;91650;Breuillet;breuillet;4,85744E+13;2,16796E+13
35129;91;91106;91650;Breux-Jouy;breux jouy;4,85519E+13;2,16253E+13
35130;91;91109;91150;Brières-les-Scellés;brieres les scelles;4846328;2,14633E+13
35131;91;91111;91640;Briis-sous-Forges;briis sous forges;4,86272E+13;2,12999E+13
35132;91;91112;91150;Brouy;brouy;4,83264E+13;2,29398E+13
35133;91;91114;91800;Brunoy;brunoy;4,87038E+13;2,50899E+13
35134;91;91115;91680;Bruyères-le-Châtel;bruyeres le chatel;4,85936E+13;2,18545E+13
35135;91;91121;91720;Buno-Bonnevaux;buno bonnevaux;4,83582E+13;2,39997E+13
35136;91;91122;91440;Bures-sur-Yvette;bures sur yvette;4,86913E+12;2,15627E+13
35137;91;91129;91590;Cerny;cerny;4,84894E+13;2,31048E+12
35138;91;91130;91780;Chalo-Saint-Mars;chalo saint mars;4,84201E+12;2,05702E+13
35139;91;91131;91740;Chalou-Moulineux;chalou moulineux;4,83835E+13;2,02747E+13
35140;91;91132;91730;Chamarande;chamarande;4,85133E+13;2,22474E+13
35141;91;91135;91750;Champcueil;champcueil;485058425;2,44852E+13
35142;91;91136;91160;Champlan;champlan;4,87046E+12;2,27766E+13
35143;91;91137;91150;Champmotteux;champmotteux;4,83444E+13;2,31254E+13
35144;91;91145;91410;Chatignonville;chatignonville;4,84695E+13;1,93221E+13
