Jaar;LEEFTIJD;GESLACHT;vervoerwijze;vervoerwijzefilter;wegvak/kruispunt;wegbeheerder;wegnummer;HECTOMETER;STRAAT1;STRAAT2;STRAAT3;GEMEENTE;GEMEENTE 2013;PROVINCIE;type locatie;X_COORD;Y_COORD;latitude;longitude
2007;60;M;Voetganger;3;159302078;;;;Loevesteinlaan;Cannenburglaan;Cannenburglaan;S Gravenhage;S Gravenhage;Zuid-Holland;W;79852;451155;5204361585;4291805083
2007;40;M;Voetganger;3;160304060;;;;Melis Stokelaan;Melis Stokelaan;Moerweg;S Gravenhage;S Gravenhage;Zuid-Holland;K;80171;452356;5205445211;4296191158
2007;17;M;Voetganger;3;160307050;;;;De Heemstraat;Snijdersstraat;Van Miereveltstraat;S Gravenhage;S Gravenhage;Zuid-Holland;W;80353;453639;5206600666;4298563799
2007;76;M;Voetganger;3;161181027;;;103,5;Wouwsestraatweg;KP ZOOMLAND;ZEEZUIPER;Bergen op Zoom;Bergen op Zoom;Noord-Brabant;W;80996;390629;5149981525;4321403119
2007;82;M;Fiets;2;161200038;;;;Geert Vinckestraat;Kaaistraat;Kaaistraat;Steenbergen;Steenbergen;Noord-Brabant;K;80745;400248;5158623142;4315751734
2007;49;V;Personenauto;1;162263014;;;46,5;ROUTE GEVAARLIJKE STOFFEN;SPIJKENISSE 16;BOTLEK;Rotterdam;Rotterdam;Zuid-Holland;W;82137;431944;518712726;4329184642
2007;37;M;Personenauto;1;163305088;;;;Goeverneurlaan;Jonckbloetplein;Allard Piersonlaan;S Gravenhage;S Gravenhage;Zuid-Holland;W;82048;452861;5205924077;4323445509
2007;26;M;Personenauto;1;164181001;;;;Ruytershoveweg;Grote Leeuwerik;Bergsebaan;Bergen op Zoom;Bergen op Zoom;Noord-Brabant;W;82592;391072;515040042;4344293595
2007;21;V;Personenauto;1;164253095;;;;Westdijk;Wachthoevestraat;Hekelingseweg;Spijkenisse;Spijkenisse;Zuid-Holland;W;82496;426642;5182366981;4335510255
2007;28;M;Personenauto;1;164297006;;;;Prinses Beatrixlaan;Prinses Beatrixlaan;Prinses Beatrixlaan;Rijswijk;Rijswijk;Zuid-Holland;W;82440;448518;5202026236;4330082457
2007;54;V;Voetganger;3;164310098;;;;Rijnstraat;Rijnstraat;Rijnstraat;S Gravenhage;S Gravenhage;Zuid-Holland;W;82136;455185;5208013767;4324232332
2007;80;V;Personenauto;1;164316014;;;2,1;Landscheidingsweg;Landscheidingsweg;Landscheidingsweg;Wassenaar;Wassenaar;Zuid-Holland;W;83444;458820;521129753;4342547775
2007;24;M;Personenauto;1;165204005;;;112,9;Steenbergseweg;Steenbergseweg;Mariadijk;Steenbergen;Steenbergen;Noord-Brabant;W;82885;402345;516053568;4346193114
2007;77;V;Personenauto;1;165270039;;;;Deltaweg;Deltaweg;Wagnerstraat;Vlaardingen;Vlaardingen;Zuid-Holland;K;82800;435292;5190144764;4338108679
2007;29;M;Snorfiets;5;165305138;;;;Kerkstraat;Schoolstraat;Schoolstraat;Rijswijk;Rijswijk;Zuid-Holland;K;82733;452514;5205621212;4333505717
2007;70;V;invalidevoetuig;5;165310169;;;;Adelheidstraat;Juliana van Stolberglaan;Juliana van Stolberglaan;S Gravenhage;S Gravenhage;Zuid-Holland;K;82708;455397;5208211786;4332530622
2007;60;M;Personenauto;1;168296106;;;;Geerweg;NOBELBRUG;Anna Boogerd;Delft;Delft;Zuid-Holland;W;84206;448077;5201652735;4355898362
2007;50;M;Voetganger;3;169268001;;;;Propaanweg;Doodlopende weg;Butaanweg;Rotterdam;Rotterdam;Zuid-Holland;W;85179;434160;5189157775;4372900733
2007;13;M;Bromfiets;5;171267020;;;;Ring;Ring;Vermaetweg;Rotterdam;Rotterdam;Zuid-Holland;K;85825;433838;5188876453;4382348567
2007;26;M;Bromfiets;5;172265021;;;;Oud Pernisseweg;Oud Pernisseweg;Burg van Esstraat;Rotterdam;Rotterdam;Zuid-Holland;W;86311;433236;5188341442;4389527322
2007;21;M;Personenauto;1;173209002;;;;Noordzeedijk;Noordzeedijk;Noordzeedijk;Steenbergen;Steenbergen;Noord-Brabant;W;86877;404503;5162525049;4403390067
2007;64;V;Personenauto;1;173228007;;;96,3;RYKSWG;RYKSWG;NUMANSDORP 22;Cromstrijen;Cromstrijen;Zuid-Holland;W;87039;415081;5172033924;4403665393
2007;42;M;Personenauto;1;174183010;;;95,8;Zuid Hollandweg;SPUITENDONK;Zeelandweg;Roosendaal;Roosendaal;Noord-Brabant;W;87967;392728;5151955337;4421383882
2007;34;M;Personenauto;1;174279101;;;;Kiotoweg;MONTEVIDEOSTRAAT;Bombaystraat;Rotterdam;Rotterdam;Zuid-Holland;W;87172;439654;5194119969;4400765974
2007;80;M;Fiets;2;174304042;;;;Roeleveenseweg;Veenweg;Roeleveenseweg;S Gravenhage;S Gravenhage;Zuid-Holland;W;87524;452251;5205445275;4403403213
2007;31;M;Personenauto;1;176221008;;;;Maltaweg;Westdijk;Noordlangeweg;Moerdijk;Moerdijk;Noord-Brabant;W;88022;411261;5168612578;4418625178
2007;2;M;Voetganger;3;177275020;;;;Industrieweg;Alblasstraat;Graafstroomstraat;Rotterdam;Rotterdam;Zuid-Holland;W;88853;437727;5192408391;442558062
2007;78;M;Personenauto;1;178189090;;;22,8;Zuid Hollandweg;KP DE STOK;IND.BORCHWERF 20;Roosendaal;Roosendaal;Noord-Brabant;W;89556;395593;5154548999;4443740888
2007;76;V;Voetganger;3;178296020;;;;Emmapark;Emmapark;Julianalaan;Pijnacker-Nootdorp;Pijnacker-Nootdorp;Zuid-Holland;K;89420;448222;5201847145;4431815989
2007;52;V;Snorfiets;5;178296026;;;;Kerkweg;Noordweg;Oostlaan;Pijnacker-Nootdorp;Pijnacker-Nootdorp;Zuid-Holland;K;89294;448273;5201891488;442997084
2007;8;V;Personenauto;1;179271012;;;;Vierhavensstraat;Speedwellstraat;Pelgrimsstraat;Rotterdam;Rotterdam;Zuid-Holland;W;89914;435650;5190554255;4441395983
2007;25;M;Voetganger;3;180264014;;;;Geyssendorfferweg;Parmentierplein;Coriet v Alphen-Roosstr;Rotterdam;Rotterdam;Zuid-Holland;W;90053;432173;5187430995;4444071175
2007;4;M;Voetganger;3;180271168;;;;2e Schansstraat;2e Schansstraat;Spanjaardstraat;Rotterdam;Rotterdam;Zuid-Holland;K;90201;435798;5190690616;4445538163
2007;44;M;Motor;4;180303005;;;11,6;Rijksweg A12;KNORRESTEIN;ZOETERMEER-CENTRUM 6;Zoetermeer;Zoetermeer;Zuid-Holland;W;90618;451725;520500937;4448606933
2007;37;M;Motor;4;181179015;;;;Antwerpseweg;Antwerpseweg;Heijbeeksestraat;Roosendaal;Roosendaal;Noord-Brabant;W;91097;389254;5148869429;4467107428
2007;26;M;Personenauto;1;181333023;;;;Rijnsburgerweg;Rijnsburgerweg;KLAVERVELDLAAN;Katwijk;Katwijk;Zuid-Holland;W;90773;466566;5218348786;4448066738
2007;22;M;Voetganger;3;184275125;;;;Coolsingel;Doelwater;Meent;Rotterdam;Rotterdam;Zuid-Holland;W;92530;437469;5192219035;4479075835
2007;66;M;Fiets;2;184280032;;;;Kleiweg;Elisabethlaan;Statenlaan;Rotterdam;Rotterdam;Zuid-Holland;W;92467;440054;5194541548;4477689796
2007;76;V;Personenauto;1;184302057;;;;Zuidweg;Houtsingel;Mahatma Gandhisingel;Zoetermeer;Zoetermeer;Zuid-Holland;W;92448;451407;5204744538;447534062
2007;18;M;Bromfiets;5;184326166;;;;Churchillbrug;Churchillbrug;Haagweg;Leiden;Leiden;Zuid-Holland;K;92360;463369;5215493887;4471858984
2007;40;M;Bromfiets;5;185273096;;;;Schiedamsedijk;Leuvehaven;Leuvehaven;Rotterdam;Rotterdam;Zuid-Holland;W;92727;436626;5191463611;4482091902
2007;65;M;Personenauto;1;185353004;;;;Randweg;Kraaierslaan;Kapelleboslaan;Noordwijk;Noordwijk;Zuid-Holland;W;93119;477233;5227961903;4480415901
2007;20;V;Personenauto;1;186329087;;;;Bargelaan;Rijnsburgerweg;Rijnsburgerweg;Leiden;Leiden;Zuid-Holland;K;93103;464781;5216771227;4482457693
2007;10;V;Personenauto;1;187188003;;;;Rucphensebaan;Rucphensebaan;Spectrum;Roosendaal;Roosendaal;Noord-Brabant;K;93721;394451;5153569534;4503977332
2007;75;M;Snorfiets;5;187269072;;;;Maashaven O.z.;Maashaven O.z.;Paul Krugerstraat;Rotterdam;Rotterdam;Zuid-Holland;K;93669;434858;5189885106;4496096915
2007;8;M;Voetganger;3;187287020;;;6,8;Leeuwenakkerweg;Bergweg-Zuid;De Kulck;Lansingerland;Lansingerland;Zuid-Holland;W;94025;443977;5198084584;4499650525
2007;23;V;Voetganger;3;188269009;;;;Putselaan;Klosstraat;Maliestraat;Rotterdam;Rotterdam;Zuid-Holland;W;94412;434789;5189831231;4506903215
2007;18;M;Fiets;2;188346009;;;;s-Gravendamseweg;s-Gravendamseweg;Leidsevaart;Noordwijkerhout;Noordwijkerhout;Zuid-Holland;K;94115;473350;5224483408;4495708915
2007;58;M;Motor;4;189232001;;;;Varkensdijk;Groot Cromstrijensedijk;Oudendijk;Strijen;Strijen;Zuid-Holland;W;95152;416372;5173286901;4520841247
2007;53;M;Motor;4;189262013;;;60,5;RYKSWG;KP VAANPLEIN;KP VAANPLEIN;Barendrecht;Barendrecht;Zuid-Holland;W;95705;430994;518643441;4526340462
2007;13;M;Voetganger;3;189267222;;;;Beukendaal;Breeplein;Breeweg;Rotterdam;Rotterdam;Zuid-Holland;W;94960;433890;5189029199;4515021095
2007;37;V;Fiets;2;189326002;;;;Utrechtse Jaagpad;Catharinastraat;Rijnstroomstraat;Leiden;Leiden;Zuid-Holland;W;94975;463450;5215595714;4510052715
2007;11;V;Fiets;2;190349001;;;;Leidsevaart;Schippersvaartweg;Leidsevaart;Noordwijkerhout;Noordwijkerhout;Zuid-Holland;W;96054;475462;5226402533;4523728898
2007;49;M;Fiets;2;191325109;;;;Hoge Rijndijk;Hoge Rijndijk;Rhijnvreugd;Leiden;Leiden;Zuid-Holland;K;95805;462537;5214784147;4522339268
2007;50;V;Personenauto;1;191326107;;;;Persant Snoepweg;Hoge Rijndijk;Persant Snoepweg;Leiden;Leiden;Zuid-Holland;W;95764;463009;5215207899;4521658048
2007;50;M;Voetganger;3;192218017;;;;Molenvliet;van Puttenstraat;van Vlaanderenstraat;Moerdijk;Moerdijk;Noord-Brabant;W;96300;409422;516705263;4538630916
2007;21;M;Personenauto;1;193192028;;;84,8;Bredasebaan;RUCPHEN 21;Roosendaalseweg;Rucphen;Rucphen;Noord-Brabant;W;97080;396302;5155268777;4552080328
2007;39;M;Motor;4;193374056;;;;Doctor C A Gerkestraat;Lijsterstraat;Schelpstraat;Zandvoort;Zandvoort;Noord-Holland;W;96944;487219;5236977834;4534739193
2007;16;V;Personenauto;1;194194001;;;;Oude Antwerpsepostbaan;Pagnevaartdreef;Bovenstraat;Halderberge;Halderberge;Noord-Brabant;W;97418;397703;5156531445;4556723039
2007;73;M;Personenauto;1;194248002;;;;Blaaksedijk;Groeneweg;Postweg;Binnenmaas;Binnenmaas;Zuid-Holland;K;97322;424466;5180584299;4550904074
2007;59;M;Voetganger;3;194259107;;;;Binnenlandse Baan;Binnenlandse Baan;Gouwe;Barendrecht;Barendrecht;Zuid-Holland;K;97256;429628;5185223003;454908461
2007;19;M;Bromfiets;5;194259109;;;;Gebroken Meeldijk;Gebroken Meeldijk;Gouwe;Barendrecht;Barendrecht;Zuid-Holland;K;97272;429551;5185153965;4549329695
2007;59;M;Voetganger;3;195341013;;;7,9;Rijksweg A44;NOORDWIJKERHOUT 3;RYKSWG;Teylingen;Teylingen;Zuid-Holland;W;97708;470871;5222294055;4548732705
2007;54;M;Trekker met oplegger;5;197264044;;;20,9;KP RIDDERKERK;KP RIDDERKERK;KP RIDDERKERK;Ridderkerk;Ridderkerk;Zuid-Holland;W;99033;432100;5187462862;4574473057
2007;50;M;Motor;4;197282029;;;39,2;Rijksweg A20;PR. ALEXANDER 16;Rijksweg A20;Capelle aan den IJssel;Capelle aan den IJssel;Zuid-Holland;W;99306;441763;5196150243;4576872537
2007;76;M;Fiets;2;198194010;;;;Heistraat;Heistraat;Roosendaalseweg;Halderberge;Halderberge;Noord-Brabant;K;99106;397182;5156080219;4581149089
2007;34;M;Personenauto;1;199272160;;;;C G Roosweg;C G Roosweg;Weteringsingel;Krimpen aan den IJssel;Krimpen aan den IJssel;Zuid-Holland;K;99798;436484;5191410645;4584878337
2007;39;V;Personenauto;1;200218044;;;;Distriboulevard;Zuidelijke Randweg;Zuidelijke Randweg;Moerdijk;Moerdijk;Noord-Brabant;K;100196;409423;5167092994;4594946274
2007;20;M;Personenauto;1;200260016;;;27,2;Rijksweg A16;KP RIDDERKERK;KP RIDDERKERK;Ridderkerk;Ridderkerk;Zuid-Holland;W;100459;430338;518589339;4595457568
2007;58;M;Personenauto;1;201243008;;;;Maasdamseweg;Eerste Kruisweg;NIEUWE BONAVENTUURSEWEG;Binnenmaas;Binnenmaas;Zuid-Holland;W;100753;421825;5178245052;4601060874
2007;52;M;Fiets;2;202250029;;;;Dubbelweg;Kerkweg;Lindtsedijk;Zwijndrecht;Zwijndrecht;Zuid-Holland;K;101466;425148;5181238551;461087871
2007;19;M;Personenauto;1;202258009;;;29,4;Rijksweg A16;KP RIDDERKERK;H. I. AMBACHT 23;Hendrik-Ido-Ambacht;Hendrik-Ido-Ambacht;Zuid-Holland;W;101577;428467;5184222629;4611975167
2007;61;M;Voetganger;3;202264073;;;;Donkerslootweg;Gildenweg;Rotterdamseweg;Ridderkerk;Ridderkerk;Zuid-Holland;K;101435;432074;5187463112;4609354805
2007;28;M;Personenauto;1;202375003;;;;Elswoutslaan;Duinvlietspad;Duinlustweg;Bloemendaal;Bloemendaal;Noord-Holland;W;101403;488510;5238183379;4600000767
2007;72;V;Fiets;2;203394137;;;;Havenkade;Huygensstraat;Julianabrug;Velsen;Velsen;Noord-Holland;K;101609;497311;5246094658;4601624111
2007;29;M;Personenauto;1;205230012;;;39,2;Rijksweg A16;MOERDIJKBRUG;S-GRAVENDEEL 20;Dordrecht;Dordrecht;Zuid-Holland;W;103947;419976;5176613319;4647616574
2007;46;V;Fiets;2;205375030;;;;EMMABRUG;Emmaplein;Leidsevaart;Haarlem;Haarlem;Noord-Holland;K;102916;487806;5237565268;4622330118
2007;19;V;Fiets;2;206308003;;;;Hoogeveenseweg;Roemer;Roemer;Boskoop;Boskoop;Zuid-Holland;K;103395;454455;5207596657;4634447183
2007;43;M;Motor;4;206339007;;;19,6;Rijksweg A4;RYKSWG;KP BURGERVEEN;Haarlemmermeer;Haarlemmermeer;Noord-Holland;W;104087;471484;5222907562;4641989446
2007;82;M;Scootmobiel;5;206394127;;;;Lange Nieuwstraat;Plein 1945;Plein 1945;Velsen;Velsen;Noord-Holland;K;103172;497145;5245960495;4624645398
2007;37;V;Voetganger;3;207176044;;;;Pastoor van Vessemstraat;Vagevuurstraat;Burgemeester Kievitslaan;Zundert;Zundert;Noord-Brabant;W;103774;388103;5147964479;4649786029
2007;72;V;Voetganger;3;207258015;;;;Brederodehof;Van Godewijckstraat;Van Godewijckstraat;Hendrik-Ido-Ambacht;Hendrik-Ido-Ambacht;Zuid-Holland;K;103605;429060;5184774666;4641313014
2007;19;M;Personenauto;1;209213015;;;;De Langeweg;De Langeweg;Hamseweg;Moerdijk;Moerdijk;Noord-Brabant;W;104822;406926;5164892048;4662174615
2007;82;V;Personenauto;1;209213063;;;;De Langeweg;De Langeweg;Hamseweg;Moerdijk;Moerdijk;Noord-Brabant;K;104976;406967;5164930274;4664393728
2007;46;M;Bestelauto;5;209221039;;;51,1;RYKSWG;ZEVENB. HOEK 18;DEN HOEK;Moerdijk;Moerdijk;Noord-Brabant;W;105865;408942;5166713259;467695976
2007;17;M;Personenauto;1;209271004;;;;t Smalle Kampje;Wetering West;Wetering West;Nederlek;Nederlek;Zuid-Holland;K;104843;435545;5190614474;4658334968
2007;18;M;Personenauto;1;209271004;;;;t Smalle Kampje;Wetering West;Wetering West;Nederlek;Nederlek;Zuid-Holland;K;104843;435545;5190614474;4658334968
2007;86;V;Scootmobiel;5;209377075;;;;Gedempte Oostersingelgr;Gedempte Oostersingelgr;Papentorenvest;Haarlem;Haarlem;Noord-Holland;K;104636;488527;5238229276;4647478841
2007;6;V;Fiets;2;210247155;;;;Brouwersdijk;Brouwersdijk;Krispijnseweg;Dordrecht;Dordrecht;Zuid-Holland;K;105260;423630;5179909314;4666111351
2007;22;M;Motor;4;211259054;;;75,4;ALBLASSERDAM 22;Rijksweg A15;Rijksweg A15;Alblasserdam;Alblasserdam;Zuid-Holland;K;105875;429581;5185263396;4674180616
2007;21;V;Voetganger;3;211413052;;;;Stationsweg;Burgemeester Mooijstraat;Dorpsstraat;Castricum;Castricum;Noord-Holland;W;105653;506659;5254533386;4659739431
2007;33;M;Personenauto;1;212197034;;;74,4;Bredaseweg;Bredaseweg;LIESBOS ZUID;Etten-Leur;Etten-Leur;Noord-Brabant;K;106169;398538;5157364801;4682808328
2007;18;M;Bromfiets;5;212323068;;;;Briljantstraat;Briljantstraat;Briljantstraat;Alphen aan den Rijn;Alphen aan den Rijn;Zuid-Holland;W;106265;461759;5214187082;4675263348
2007;44;M;Personenauto;1;212374015;;;;Schipholweg;Schipholweg;Schipholweg;Haarlemmermeer;Haarlemmermeer;Noord-Holland;W;106528;487186;5237041156;4675459135
2007;7;V;Voetganger;3;213250038;;;;Noordendijk;Nagtegaalplaats;Dr. L.L. Zamenhoflaan;Dordrecht;Dordrecht;Zuid-Holland;W;106658;425046;5181194274;4686179125
2007;28;M;Bestelauto;5;213297010;;;;Goudse Poort;Stavorenweg;Burg van Reenensingel;Gouda;Gouda;Zuid-Holland;W;106667;448631;5202391846;4682995773
2007;57;V;Personenauto;1;213393004;;;16,2;Kanaalweg;Kanaalweg;Kanaalweg;Zaanstad;Zaanstad;Noord-Holland;W;107017;496467;5245386228;468131086
2007;51;M;Voetganger;3;215419001;;;;Rijksweg;Burg Nieuwenhuijsenstr;Middenweg;Castricum;Castricum;Noord-Holland;W;107996;509737;5257320146;4693842296
2007;24;M;Bestelauto;5;215457006;;;91,5;Rijksweg;Molenweg;Rijksweg;Zijpe;Zijpe;Noord-Holland;W;107741;527848;5273593305;4687496122
2007;24;M;Personenauto;1;216200006;;;;Leursebaan;Drielindendreef;Jagerpad;Breda;Breda;Noord-Brabant;W;108431;399972;5158672897;4715244964
2007;17;M;Fiets;2;216411021;;;;Provincialeweg;Uitgeesterweg;Provincialeweg;Castricum;Castricum;Noord-Holland;W;108127;505208;5253251204;4696412286
2007;87;M;Fiets;2;216425147;;;;Westerweg;Westerweg;Zeeweg;Heiloo;Heiloo;Noord-Holland;K;108439;512893;5260160119;4699934365
2007;28;M;Personenauto;1;217193032;;;;Achterste Rithweg;Raamschoorseweg;Raamschoorseweg;Breda;Breda;Noord-Brabant;K;108528;396693;5155726505;4717079726
2007;90;M;Personenauto;1;217276024;;;;Cornelis Gerardus Rooswg;Cornelis Gerardus Rooswg;ZUIDBROEKSE OPWEG;Nederlek;Nederlek;Zuid-Holland;K;108896;438041;5192892873;4716893513
2007;28;M;Personenauto;1;217407103;;;;Gorskamplaan;Anna van Renesselaan;Gorskamplaan;Uitgeest;Uitgeest;Noord-Holland;W;108805;503673;5251877512;4706616366
2007;80;M;Fiets;2;217421005;;;;Lagelaan;Oosterzijweg;Lagelaan;Heiloo;Heiloo;Noord-Holland;W;109245;510773;5258261776;471212264
2007;56;M;Personenauto;1;219193011;;;66,5;RYKSWG;BREDA 15;KP GALDER;Breda;Breda;Noord-Brabant;W;110169;394324;5153610541;4741044268
2007;40;M;Personenauto;1;219195043;;;;Graaf Engelbertlaan;Beeksebaan;BREDA 15;Breda;Breda;Noord-Brabant;W;109828;397504;5156466039;4735719861
2007;16;M;Bestelauto;5;219305023;;;33,8;Rijksweg A12;REEUWIJK 12;Rijksweg A12;Reeuwijk;Reeuwijk;Zuid-Holland;W;110302;452988;520633824;4735384172
2007;17;M;Voetganger;3;219420014;;;64,2;RYKSWG;RYKSWG;RYKSWG;Castricum;Castricum;Noord-Holland;W;109578;508424;5256153589;4717356335
2007;38;M;Snorfiets;5;219449005;;;7,8;Kanaalweg;Kanaalkade;Westfriesedijk;Harenkarspel;Harenkarspel;Noord-Holland;W;109802;524687;5270770261;4718441913
2007;23;M;Motor;4;220499009;;;;DUINOORD;Jan Verfailleweg;Jan Verfailleweg;Den Helder;Den Helder;Noord-Holland;K;110424;549616;5293176903;4724259483
2007;65;M;Fiets;2;221309119;;;;Binnenweg;Dronensingel;Dronensingel;Bodegraven;Bodegraven;Zuid-Holland;K;110788;454898;5208058769;4742223517
2007;82;M;Fiets;2;221430012;;;;Heilooerdijk;Kennemerstraatweg;Kennemerstraatweg;Alkmaar;Alkmaar;Noord-Holland;K;110861;515124;5262185174;4735385647
2007;20;M;Motor;4;222434038;;;;Kruseman van Eltenweg;Ranonkelstraat;Helderseweg;Alkmaar;Alkmaar;Noord-Holland;W;111459;517086;5263953152;474395836
2007;71;V;Fiets;2;223433047;;;;Noorderkade;Noorderkade;Pettemerstraat;Alkmaar;Alkmaar;Noord-Holland;K;111683;516833;5263727578;4747300462
2007;32;V;Voetganger;3;224199098;;;;Fellenoordstraat;Fellenoordstraat;Markendaalseweg;Breda;Breda;Noord-Brabant;W;112503;399567;5158341164;4774046784
2007;21;V;Personenauto;1;224391001;;;23,2;Vaartdijk;Nauerna;Vaartdijk;Zaanstad;Zaanstad;Noord-Holland;W;112300;496435;5245401205;4759030129
2007;17;M;Bromfiets;5;224432331;;;;Frieseweg;Frieseweg;Ooievaarstraat;Alkmaar;Alkmaar;Noord-Holland;K;112262;516474;5263409532;4755899584
2007;69;M;Personenauto;1;224453002;;;;Dergmeerweg;Noorderlicht;Het Kromwater;Harenkarspel;Harenkarspel;Noord-Holland;W;112638;526813;5272703611;4760128858
2007;24;M;Personenauto;1;224495003;;;;Nieuweweg;Langevliet;Doggersvaart;Den Helder;Den Helder;Noord-Holland;W;112473;548470;5292163642;4754880243
2007;82;M;Fiets;2;225252151;;;;Thorbeckelaan;De Savornin Lohmanlaan;Doctor Kuyperstraat;Sliedrecht;Sliedrecht;Zuid-Holland;W;112969;426362;5182428195;477753173
2007;49;V;Personenauto;1;225347027;;;20,4;Legmeerdijk;Legmeerdijk;Legmeerdijk;Aalsmeer;Aalsmeer;Noord-Holland;W;113303;474024;5225267765;4776562984
2007;50;M;Personenauto;1;225347027;;;20,4;Legmeerdijk;Legmeerdijk;Legmeerdijk;Aalsmeer;Aalsmeer;Noord-Holland;W;113303;474024;5225267765;4776562984
2007;27;V;Bromfiets;5;226435049;;;;Simon Carmiggeltstraat;GODFRIED BOMANSPAD;Vlietwaardpad;Alkmaar;Alkmaar;Noord-Holland;W;113133;517814;5264620499;4768595557
2007;21;M;Personenauto;1;227186001;;;;Strijbeekseweg;Notselseweg;Inneem;Alphen-Chaam;Alphen-Chaam;Noord-Brabant;W;113921;392775;5152246918;4795300979
2007;77;M;Personenauto;1;227259012;;;9,1;Provincialeweg;Provincialeweg;Provincialeweg;Graafstroom;Graafstroom;Zuid-Holland;W;115373;429516;5185280599;4812038814
2007;57;M;Motor;4;227331011;;;;Jonge Zevenhovenseweg;Dorpsstraat;Achterweg;Nieuwkoop;Nieuwkoop;Zuid-Holland;W;114097;466099;5218151177;4789147213
2007;46;M;Motor;4;227350001;;;;NOORDWESTSTRAAT;NOORDWESTSTRAAT;NOORDOOSTSTRAAT;Aalsmeer;Aalsmeer;Noord-Holland;W;114011;475132;5226268877;4786796543
2007;17;M;Bromfiets;5;227370031;;;;Akersingel;Noorderakerweg;Noorderakerweg;Amsterdam;Amsterdam;Noord-Holland;K;113583;485057;523518554;4779308357
2007;47;V;Bromfiets;5;228407002;;;;Starnmeerdijk;Provincialeweg;Starnmeerdijk;Graft-De Rijp;Graft-De Rijp;Noord-Holland;W;114955;504195;5252395137;4797156315
2007;46;M;Personenauto;1;228490047;;;110,8;Rijksweg;Rijksweg;Schoolweg;Den Helder;Den Helder;Noord-Holland;K;114255;545461;5289473492;4781750211
2007;82;M;Fiets;2;229212012;;;;Bergsebaan;Markkanaal-Zuid;Markkanaal-Zuid;Oosterhout;Oosterhout;Noord-Brabant;K;114904;406344;5164450109;4807909416
2007;86;V;Voetganger;3;229371085;;;;Tussen Meer;Hoekenes;M.Hanenbergstraat;Amsterdam;Amsterdam;Noord-Holland;W;115082;485785;5235850906;4801222322
2007;35;M;Personenauto;1;229433018;;;;Huygendijk;Doodlopende weg;Huygendijk;Heerhugowaard;Heerhugowaard;Noord-Holland;W;115073;516804;5263727416;4797380405
2007;38;M;Personenauto;1;229433018;;;;Huygendijk;Doodlopende weg;Huygendijk;Heerhugowaard;Heerhugowaard;Noord-Holland;W;115073;516804;5263727416;4797380405
2007;53;V;Personenauto;1;230277003;;;16,4;Provincialeweg;Capellelaan;Bergweg;Bergambacht;Bergambacht;Zuid-Holland;W;115219;438903;5193716451;480871946
2007;87;V;Voetganger;3;230391161;;;;Langeweide;Langeweide;Volendamstraat;Zaanstad;Zaanstad;Noord-Holland;K;115294;495808;5244860241;4803148004
2007;66;V;Fiets;2;231202113;;;;Nieuwe Kadijk;Nieuwe Kadijk;Posthoorn;Breda;Breda;Noord-Brabant;K;115472;401377;5159989709;4816677449
2007;40;M;Personenauto;1;232219014;;;99,6;MAASROUTE;STEELHOVEN;OOSTERHOUT 33;Oosterhout;Oosterhout;Noord-Brabant;W;117127;410123;51678622;4839614455
2007;37;M;Personenauto;1;232366011;;;;Oude Haagseweg;Oude Haagseweg;Johan Huizingalaan;Amsterdam;Amsterdam;Noord-Holland;W;116627;483386;5233705875;4824174895
2007;29;M;Voetganger;3;232378036;;;;Basisweg;Oderweg;Mekongweg;Amsterdam;Amsterdam;Noord-Holland;W;116579;489434;5239141013;4822779434
2007;34;M;Fiets;2;232378037;;;;Basisweg;Basisweg;Seineweg;Amsterdam;Amsterdam;Noord-Holland;K;116325;489470;5239171583;4819044067
2007;74;V;Voetganger;3;233253014;;;;Stationsdwarsstraat;Stationsstraat;Stationsstraat;Hardinxveld-Giessendam;Hardinxveld-Giessendam;Zuid-Holland;K;116963;426986;5183017712;4835394376
2007;36;M;Personenauto;1;233383003;;;;Nieuwe Hemweg;Kajuitweg;Octaanweg;Amsterdam;Amsterdam;Noord-Holland;W;116912;491682;5241163649;4827415971
2007;82;V;Fiets;2;233391005;;;;H Gerhardstraat;Belgischestraat;Veldvliegerweg;Zaanstad;Zaanstad;Noord-Holland;W;117007;495440;5244541665;4828386017
2007;31;M;Motor;4;233464009;;;;Haringhuizerweg;Haringhuizerweg;Provincialeweg;Schagen;Schagen;Noord-Holland;K;116699;532029;5277421071;481963372
2007;40;M;Personenauto;1;234209028;;;;Bredaseweg;Bredaseweg;Wilhelminakanaal Zuid;Oosterhout;Oosterhout;Noord-Brabant;W;117385;405173;5163414782;4843878644
